origin,destination,original_origin,original_destination,demand,pi_w,protected_demand,unprotected_demand,origin_protected_share,destination_protected_share,generation_method,generation_seed
14,25,406,418,3.000000,0.21610531,0.64831592,2.35168408,0.06710322,0.41743330,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,26,406,419,15.000000,0.33897893,5.08468390,9.91531610,0.06710322,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,27,406,420,4.000000,0.23177743,0.92710974,3.07289026,0.06710322,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,28,406,421,6.000000,0.15465100,0.92790603,5.07209397,0.06710322,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,29,406,423,1.000000,0.15577384,0.15577384,0.84422616,0.06710322,0.30008886,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,30,406,424,1.000000,0.19184806,0.19184806,0.80815194,0.06710322,0.39780414,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,1,407,392,1.000000,0.47209760,0.47209760,0.52790240,0.16299935,0.73741142,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,3,407,394,1.000000,0.18334317,0.18334317,0.81665683,0.16299935,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,4,407,395,3.000000,0.22562148,0.67686445,2.32313555,0.16299935,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,5,407,396,4.000000,0.31361484,1.25445937,2.74554063,0.16299935,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,6,407,397,11.000000,0.20313700,2.23450700,8.76549300,0.16299935,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,7,407,398,5.000000,0.34949657,1.74748286,3.25251714,0.16299935,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,8,407,399,5.000000,0.37334450,1.86672250,3.13327750,0.16299935,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,9,407,401,2.000000,0.09299036,0.18598071,1.81401929,0.16299935,0.07110743,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,10,407,402,5.000000,0.25457497,1.27287485,3.72712515,0.16299935,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,11,407,403,4.000000,0.16354966,0.65419863,3.34580137,0.16299935,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,12,407,404,4.000000,0.24103524,0.96414094,3.03585906,0.16299935,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,13,407,405,26.000000,0.31963565,8.31052701,17.68947299,0.16299935,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,14,407,406,12.000000,0.15090071,1.81080853,10.18919147,0.16299935,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,16,407,408,2.000000,0.22844904,0.45689808,1.54310192,0.16299935,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,17,407,409,1.000000,0.18240840,0.18240840,0.81759160,0.16299935,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,18,407,410,3.000000,0.22850635,0.68551905,2.31448095,0.16299935,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,19,407,412,7.000000,0.23215562,1.62508931,5.37491069,0.16299935,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,20,407,413,4.000000,0.16789235,0.67156940,3.32843060,0.16299935,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,21,407,414,1.000000,0.29659608,0.29659608,0.70340392,0.16299935,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,22,407,415,1.000000,0.53461297,0.53461297,0.46538703,0.16299935,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,23,407,416,1.000000,0.20164738,0.20164738,0.79835262,0.16299935,0.25559332,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,24,407,417,2.000000,0.17907537,0.35815075,1.64184925,0.16299935,0.23797094,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,26,407,419,5.000000,0.43570623,2.17853115,2.82146885,0.16299935,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,27,407,420,1.000000,0.36406713,0.36406713,0.63593287,0.16299935,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
15,28,407,421,3.000000,0.21484089,0.64452266,2.35547734,0.16299935,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,2,408,393,1.000000,0.17050078,0.17050078,0.82949922,0.27291615,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,3,408,394,1.000000,0.22040555,0.22040555,0.77959445,0.27291615,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,4,408,395,3.000000,0.20154077,0.60462232,2.39537768,0.27291615,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,5,408,396,1.000000,0.30326406,0.30326406,0.69673594,0.27291615,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,6,408,397,6.000000,0.27313979,1.63883876,4.36116124,0.27291615,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,7,408,398,1.000000,0.46890478,0.46890478,0.53109522,0.27291615,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,8,408,399,9.000000,0.36527590,3.28748308,5.71251692,0.27291615,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,9,408,401,4.000000,0.20649357,0.82597428,3.17402572,0.27291615,0.07110743,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,10,408,402,3.000000,0.22343776,0.67031328,2.32968672,0.27291615,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,11,408,403,2.000000,0.27521135,0.55042270,1.44957730,0.27291615,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,12,408,404,7.000000,0.22864535,1.60051742,5.39948258,0.27291615,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,13,408,405,16.000000,0.38151651,6.10426419,9.89573581,0.27291615,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,14,408,406,9.000000,0.21528959,1.93760627,7.06239373,0.27291615,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,15,408,407,1.000000,0.17955444,0.17955444,0.82044556,0.27291615,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,17,408,409,2.000000,0.21258711,0.42517422,1.57482578,0.27291615,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,18,408,410,4.000000,0.29312534,1.17250134,2.82749866,0.27291615,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,19,408,412,5.000000,0.24598037,1.22990187,3.77009813,0.27291615,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,20,408,413,5.000000,0.20625131,1.03125656,3.96874344,0.27291615,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,21,408,414,2.000000,0.27676483,0.55352967,1.44647033,0.27291615,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,26,408,419,4.000000,0.51816547,2.07266186,1.92733814,0.27291615,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,27,408,420,1.000000,0.39514115,0.39514115,0.60485885,0.27291615,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,28,408,421,2.000000,0.22499902,0.44999804,1.55000196,0.27291615,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
16,29,408,423,1.000000,0.24814527,0.24814527,0.75185473,0.27291615,0.30008886,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,2,409,393,3.000000,0.22981827,0.68945480,2.31054520,0.24437834,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,3,409,394,2.000000,0.26064083,0.52128165,1.47871835,0.24437834,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,4,409,395,3.000000,0.25072143,0.75216430,2.24783570,0.24437834,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,5,409,396,5.000000,0.29251691,1.46258453,3.53741547,0.24437834,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,6,409,397,9.000000,0.29265701,2.63391310,6.36608690,0.24437834,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,7,409,398,4.000000,0.43537834,1.74151336,2.25848664,0.24437834,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,8,409,399,7.000000,0.35733745,2.50136213,4.49863787,0.24437834,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,9,409,401,2.000000,0.12025254,0.24050509,1.75949491,0.24437834,0.07110743,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,10,409,402,2.000000,0.27021247,0.54042493,1.45957507,0.24437834,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,11,409,403,2.000000,0.25146188,0.50292377,1.49707623,0.24437834,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,12,409,404,3.000000,0.20551148,0.61653444,2.38346556,0.24437834,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,13,409,405,16.000000,0.35167624,5.62681987,10.37318013,0.24437834,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,14,409,406,10.000000,0.12516822,1.25168224,8.74831776,0.24437834,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,15,409,407,1.000000,0.24282646,0.24282646,0.75717354,0.24437834,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,16,409,408,4.000000,0.29546529,1.18186117,2.81813883,0.24437834,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,18,409,410,4.000000,0.28546296,1.14185185,2.85814815,0.24437834,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,19,409,412,10.000000,0.28909400,2.89093997,7.10906003,0.24437834,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,20,409,413,5.000000,0.22363429,1.11817147,3.88182853,0.24437834,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,21,409,414,1.000000,0.30174669,0.30174669,0.69825331,0.24437834,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,22,409,415,2.000000,0.55577313,1.11154627,0.88845373,0.24437834,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,26,409,419,5.000000,0.44285296,2.21426482,2.78573518,0.24437834,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,27,409,420,1.000000,0.35337653,0.35337653,0.64662347,0.24437834,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,28,409,421,1.000000,0.25456890,0.25456890,0.74543110,0.24437834,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
17,29,409,423,1.000000,0.25391142,0.25391142,0.74608858,0.24437834,0.30008886,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,1,410,392,1.000000,0.49962908,0.49962908,0.50037092,0.31395496,0.73741142,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,2,410,393,3.000000,0.26203830,0.78611490,2.21388510,0.31395496,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,3,410,394,2.000000,0.29257674,0.58515348,1.41484652,0.31395496,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,4,410,395,4.000000,0.23063753,0.92255011,3.07744989,0.31395496,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,5,410,396,7.000000,0.29850774,2.08955418,4.91044582,0.31395496,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,6,410,397,18.000000,0.31435356,5.65836412,12.34163588,0.31395496,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,7,410,398,6.000000,0.42429358,2.54576146,3.45423854,0.31395496,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,8,410,399,15.000000,0.44003374,6.60050613,8.39949387,0.31395496,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,9,410,401,3.000000,0.18472438,0.55417315,2.44582685,0.31395496,0.07110743,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,10,410,402,5.000000,0.32656120,1.63280599,3.36719401,0.31395496,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,11,410,403,8.000000,0.25664282,2.05314254,5.94685746,0.31395496,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,12,410,404,6.000000,0.31350297,1.88101785,4.11898215,0.31395496,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,13,410,405,33.000000,0.40881751,13.49097786,19.50902214,0.31395496,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,14,410,406,18.000000,0.22874188,4.11735384,13.88264616,0.31395496,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,15,410,407,2.000000,0.21457089,0.42914178,1.57085822,0.31395496,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,16,410,408,4.000000,0.25039526,1.00158104,2.99841896,0.31395496,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,17,410,409,4.000000,0.28125068,1.12500272,2.87499728,0.31395496,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,19,410,412,13.000000,0.30635281,3.98258652,9.01741348,0.31395496,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,20,410,413,15.000000,0.21941398,3.29120964,11.70879036,0.31395496,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,21,410,414,5.000000,0.33572470,1.67862349,3.32137651,0.31395496,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,22,410,415,5.000000,0.56666198,2.83330991,2.16669009,0.31395496,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,23,410,416,1.000000,0.28167861,0.28167861,0.71832139,0.31395496,0.25559332,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,25,410,418,3.000000,0.40782573,1.22347720,1.77652280,0.31395496,0.41743330,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,26,410,419,14.000000,0.47543057,6.65602803,7.34397197,0.31395496,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,27,410,420,3.000000,0.35579243,1.06737728,1.93262272,0.31395496,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,28,410,421,4.000000,0.21119511,0.84478045,3.15521955,0.31395496,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
18,29,410,423,9.000000,0.26463035,2.38167312,6.61832688,0.31395496,0.30008886,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,1,412,392,2.000000,0.50514771,1.01029543,0.98970457,0.29900358,0.73741142,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,2,412,393,6.000000,0.18341650,1.10049899,4.89950101,0.29900358,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,3,412,394,7.000000,0.23324007,1.63268051,5.36731949,0.29900358,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,4,412,395,8.000000,0.29811500,2.38492001,5.61507999,0.29900358,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,5,412,396,7.000000,0.36519017,2.55633120,4.44366880,0.29900358,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,6,412,397,13.000000,0.27950387,3.63355037,9.36644963,0.29900358,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,7,412,398,4.000000,0.47824359,1.91297435,2.08702565,0.29900358,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,8,412,399,20.000000,0.36845761,7.36915229,12.63084771,0.29900358,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,9,412,401,4.000000,0.19941279,0.79765115,3.20234885,0.29900358,0.07110743,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,10,412,402,7.000000,0.32711596,2.28981172,4.71018828,0.29900358,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,11,412,403,4.000000,0.23987008,0.95948032,3.04051968,0.29900358,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,12,412,404,7.000000,0.22403787,1.56826506,5.43173494,0.29900358,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,13,412,405,11.000000,0.43104071,4.74144785,6.25855215,0.29900358,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,14,412,406,18.000000,0.15658925,2.81860649,15.18139351,0.29900358,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,15,412,407,3.000000,0.25315614,0.75946843,2.24053157,0.29900358,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,16,412,408,5.000000,0.30278310,1.51391550,3.48608450,0.29900358,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,17,412,409,7.000000,0.23151404,1.62059829,5.37940171,0.29900358,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,18,412,410,11.000000,0.32164428,3.53808706,7.46191294,0.29900358,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,20,412,413,15.000000,0.25257550,3.78863243,11.21136757,0.29900358,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,21,412,414,12.000000,0.33478647,4.01743765,7.98256235,0.29900358,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,22,412,415,3.000000,0.61499646,1.84498939,1.15501061,0.29900358,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,23,412,416,1.000000,0.29608061,0.29608061,0.70391939,0.29900358,0.25559332,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,24,412,417,3.000000,0.29438130,0.88314389,2.11685611,0.29900358,0.23797094,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,25,412,418,3.000000,0.40024954,1.20074863,1.79925137,0.29900358,0.41743330,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,26,412,419,27.000000,0.49978218,13.49411885,13.50588115,0.29900358,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,27,412,420,3.000000,0.41881605,1.25644814,1.74355186,0.29900358,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,28,412,421,11.000000,0.24283238,2.67115621,8.32884379,0.29900358,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,29,412,423,5.000000,0.34906084,1.74530418,3.25469582,0.29900358,0.30008886,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
19,30,412,424,2.000000,0.34426508,0.68853017,1.31146983,0.29900358,0.39780414,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,1,413,392,1.000000,0.44949442,0.44949442,0.55050558,0.22464177,0.73741142,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,2,413,393,9.000000,0.15132413,1.36191716,7.63808284,0.22464177,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,3,413,394,15.000000,0.20397130,3.05956953,11.94043047,0.22464177,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,4,413,395,10.000000,0.20129295,2.01292950,7.98707050,0.22464177,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,5,413,396,10.000000,0.24939421,2.49394213,7.50605787,0.22464177,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,6,413,397,16.000000,0.25500425,4.08006807,11.91993193,0.22464177,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,7,413,398,11.000000,0.44562813,4.90190939,6.09809061,0.22464177,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,8,413,399,24.000000,0.35831402,8.59953650,15.40046350,0.22464177,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,9,413,401,3.000000,0.10441229,0.31323686,2.68676314,0.22464177,0.07110743,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,10,413,402,6.000000,0.20954348,1.25726085,4.74273915,0.22464177,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,11,413,403,8.000000,0.20978762,1.67830098,6.32169902,0.22464177,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,12,413,404,8.000000,0.25577143,2.04617145,5.95382855,0.22464177,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,13,413,405,5.000000,0.36685224,1.83426120,3.16573880,0.22464177,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,14,413,406,16.000000,0.14962216,2.39395449,13.60604551,0.22464177,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,15,413,407,2.000000,0.15634123,0.31268246,1.68731754,0.22464177,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,16,413,408,5.000000,0.28790983,1.43954914,3.56045086,0.22464177,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,17,413,409,8.000000,0.19304234,1.54433871,6.45566129,0.22464177,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,18,413,410,15.000000,0.30327466,4.54911991,10.45088009,0.22464177,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,19,413,412,16.000000,0.25929961,4.14879376,11.85120624,0.22464177,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,21,413,414,7.000000,0.25491249,1.78438743,5.21561257,0.22464177,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,22,413,415,6.000000,0.49359203,2.96155219,3.03844781,0.22464177,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,23,413,416,7.000000,0.23267414,1.62871900,5.37128100,0.22464177,0.25559332,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,24,413,417,1.000000,0.26148169,0.26148169,0.73851831,0.22464177,0.23797094,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,25,413,418,9.000000,0.32981561,2.96834048,6.03165952,0.22464177,0.41743330,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,26,413,419,41.000000,0.44274504,18.15254665,22.84745335,0.22464177,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,27,413,420,10.000000,0.31830592,3.18305917,6.81694083,0.22464177,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,28,413,421,14.000000,0.20918816,2.92863423,11.07136577,0.22464177,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,29,413,423,13.000000,0.27642127,3.59347646,9.40652354,0.22464177,0.30008886,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
20,30,413,424,3.000000,0.35206708,1.05620125,1.94379875,0.22464177,0.39780414,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,2,414,393,1.000000,0.21174610,0.21174610,0.78825390,0.33353233,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,3,414,394,1.000000,0.31369240,0.31369240,0.68630760,0.33353233,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,4,414,395,4.000000,0.30554168,1.22216672,2.77783328,0.33353233,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,5,414,396,1.000000,0.38759491,0.38759491,0.61240509,0.33353233,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,6,414,397,2.000000,0.32107410,0.64214820,1.35785180,0.33353233,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,7,414,398,1.000000,0.47021474,0.47021474,0.52978526,0.33353233,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,8,414,399,6.000000,0.43569548,2.61417285,3.38582715,0.33353233,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,10,414,402,4.000000,0.33968245,1.35872978,2.64127022,0.33353233,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
21,11,414,403,1.000000,0.30289722,0.30289722,0.69710278,0.33353233,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
