origin,destination,original_origin,original_destination,demand,pi_w,protected_demand,unprotected_demand,base_80_80_covered,base_80_80_status,generation_method,pi_low_for_base_covered,pi_high_for_base_uncovered,base_solution_file
12,4,404,395,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,5,404,396,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,6,404,397,9.000000,0.85000000,7.65000000,1.35000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,7,404,398,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,8,404,399,16.000000,0.15000000,2.40000000,13.60000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,9,404,401,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,10,404,402,27.000000,0.15000000,4.05000000,22.95000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,11,404,403,50.000000,0.15000000,7.50000000,42.50000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,13,404,405,31.000000,0.15000000,4.65000000,26.35000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,14,404,406,25.000000,0.15000000,3.75000000,21.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,15,404,407,5.000000,0.85000000,4.25000000,0.75000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,16,404,408,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,17,404,409,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,18,404,410,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,19,404,412,6.000000,0.15000000,0.90000000,5.10000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,20,404,413,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,21,404,414,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,22,404,415,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,23,404,416,6.000000,0.85000000,5.10000000,0.90000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,24,404,417,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,26,404,419,9.000000,0.15000000,1.35000000,7.65000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,27,404,420,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,28,404,421,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,2,405,393,1.000000,0.15000000,0.15000000,0.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,3,405,394,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,4,405,395,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,5,405,396,18.000000,0.15000000,2.70000000,15.30000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,6,405,397,22.000000,0.15000000,3.30000000,18.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,7,405,398,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,8,405,399,15.000000,0.15000000,2.25000000,12.75000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,9,405,401,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,10,405,402,13.000000,0.15000000,1.95000000,11.05000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,11,405,403,26.000000,0.15000000,3.90000000,22.10000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,12,405,404,32.000000,0.15000000,4.80000000,27.20000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,14,405,406,29.000000,0.15000000,4.35000000,24.65000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,15,405,407,18.000000,0.15000000,2.70000000,15.30000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,16,405,408,11.000000,0.15000000,1.65000000,9.35000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,17,405,409,7.000000,0.15000000,1.05000000,5.95000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,18,405,410,26.000000,0.15000000,3.90000000,22.10000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,19,405,412,8.000000,0.15000000,1.20000000,6.80000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,20,405,413,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,21,405,414,4.000000,0.85000000,3.40000000,0.60000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,22,405,415,6.000000,0.15000000,0.90000000,5.10000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,23,405,416,12.000000,0.85000000,10.20000000,1.80000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,24,405,417,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,25,405,418,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,26,405,419,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,27,405,420,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
13,28,405,421,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,1,406,392,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,2,406,393,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,3,406,394,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,4,406,395,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,5,406,396,10.000000,0.15000000,1.50000000,8.50000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,6,406,397,24.000000,0.15000000,3.60000000,20.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,7,406,398,8.000000,0.15000000,1.20000000,6.80000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,8,406,399,27.000000,0.15000000,4.05000000,22.95000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,9,406,401,4.000000,0.85000000,3.40000000,0.60000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,10,406,402,23.000000,0.85000000,19.55000000,3.45000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,11,406,403,24.000000,0.15000000,3.60000000,20.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,12,406,404,22.000000,0.15000000,3.30000000,18.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,13,406,405,40.000000,0.15000000,6.00000000,34.00000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,15,406,407,6.000000,0.85000000,5.10000000,0.90000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,16,406,408,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,17,406,409,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,18,406,410,12.000000,0.15000000,1.80000000,10.20000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,19,406,412,9.000000,0.15000000,1.35000000,7.65000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,20,406,413,9.000000,0.15000000,1.35000000,7.65000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,21,406,414,7.000000,0.15000000,1.05000000,5.95000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,22,406,415,17.000000,0.15000000,2.55000000,14.45000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,23,406,416,4.000000,0.85000000,3.40000000,0.60000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,24,406,417,3.000000,0.85000000,2.55000000,0.45000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,25,406,418,3.000000,0.85000000,2.55000000,0.45000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,26,406,419,15.000000,0.15000000,2.25000000,12.75000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,27,406,420,4.000000,0.85000000,3.40000000,0.60000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,28,406,421,6.000000,0.15000000,0.90000000,5.10000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,29,406,423,1.000000,0.15000000,0.15000000,0.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
14,30,406,424,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,1,407,392,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,3,407,394,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,4,407,395,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,5,407,396,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,6,407,397,11.000000,0.15000000,1.65000000,9.35000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,7,407,398,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,8,407,399,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,9,407,401,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,10,407,402,5.000000,0.85000000,4.25000000,0.75000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,11,407,403,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,12,407,404,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,13,407,405,26.000000,0.15000000,3.90000000,22.10000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,14,407,406,12.000000,0.15000000,1.80000000,10.20000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,16,407,408,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,17,407,409,1.000000,0.15000000,0.15000000,0.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,18,407,410,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,19,407,412,7.000000,0.15000000,1.05000000,5.95000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,20,407,413,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,21,407,414,1.000000,0.15000000,0.15000000,0.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,22,407,415,1.000000,0.15000000,0.15000000,0.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,23,407,416,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,24,407,417,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,26,407,419,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,27,407,420,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
15,28,407,421,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,2,408,393,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,3,408,394,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,4,408,395,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,5,408,396,1.000000,0.15000000,0.15000000,0.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,6,408,397,6.000000,0.15000000,0.90000000,5.10000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,7,408,398,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,8,408,399,9.000000,0.15000000,1.35000000,7.65000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,9,408,401,4.000000,0.85000000,3.40000000,0.60000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,10,408,402,3.000000,0.85000000,2.55000000,0.45000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,11,408,403,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,12,408,404,7.000000,0.85000000,5.95000000,1.05000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,13,408,405,16.000000,0.15000000,2.40000000,13.60000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,14,408,406,9.000000,0.15000000,1.35000000,7.65000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,15,408,407,1.000000,0.15000000,0.15000000,0.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,17,408,409,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,18,408,410,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,19,408,412,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,20,408,413,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,21,408,414,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,26,408,419,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,27,408,420,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,28,408,421,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
16,29,408,423,1.000000,0.15000000,0.15000000,0.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
17,2,409,393,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
17,3,409,394,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
17,4,409,395,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
17,5,409,396,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
17,6,409,397,9.000000,0.15000000,1.35000000,7.65000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
17,7,409,398,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
17,8,409,399,7.000000,0.85000000,5.95000000,1.05000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
17,9,409,401,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
17,10,409,402,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
17,11,409,403,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
